喜爱汽车股份有限公司,50-150人,民营公司,异地招聘,房车（领队）,0.8-1万/月,"['1. 熟练公司房车操作，懂得房车基本设备的使用流程，了解房车的电路，水路，然气的基本原理。', '2. 每次出行前做好所有车辆的水，电，气，户外桌椅，灶具，急救包，工具包，千斤顶，备用胎，保险盒，车内电器设备是否正常使用并且保持车辆内外干净整洁等检车工作。', '3、每次交、付车时检查车辆外观有无磕碰，检车完成无误后填报车辆出行确认单签字送达至助理处备档。如遇：车辆存在机械故障，设备故障，电器故障时及时汇报于部门经理并通知售后部门予以检修。', '3. 认真熟悉房车上路后遇到简单的房车设备突发状况并联系处理，如遇处理不了时随时遇部门经理做汇报同时与售后部门做情况描述及解决办法。', '4. 带队出行时保障行程途中及回程的安全措施，遇道路险峻，路况不佳时耐心观察再通过保障人员，车辆安全位为准则。如遇：道路中限高刮顶，限宽刮擦，轮胎漏气及交通事故因轻重缓急，问题大小视情况而定，必要时与部门经理先做沟通再处理预案及处理办法。', '5. 在露营地和自然景观户外时确保自身安全的同时也要保证随行人员的安全及车辆停放的位置是否处于安全范围。多留心观察四周情况作出正确的停留地。', '6、出行时按照已定线路内容去完成线路内涵盖的项目所有服务工作，严禁存在强制或变相方式促使客户发生消费行为一经查证作劝退处理。  ', '岗位要求：', '1）沟通、学习能力强，驾驶技术熟练；', '2）有旅游团队带队经验；', '3）熟悉旅游线路优先。']"
广州汇脉企业管理服务有限公司,50-150人,民营公司,广州-天河区,领队主管5000-20000,0.4-2万/月,[]
云南康泰旅行社有限公司,50-150人,民营公司,昆明-官渡区,滇藏自驾车领队\/驾驶员,20-30万/年,"['一、自驾领队职责/要求和薪资', '1、负责带车队出行，按照计划行程，安排游客食宿，游览观光；', '2、负责公司旅游线路产品的销售工作。', '3、有2年以上小车驾照；', '4、有自驾游，西藏，新疆，四川等地经验；', '5、有过旅行/户外从业经历，或者自带车中型SUV/越野车者优先。', '领队工资薪资福利：', '1、底薪+提成+年终奖', '2、五级晋升以及股权激励机制', '二、自带车驾驶员职责/要求和薪资', '1、有自中型SUV/越野车；', '2、服从公司领队安排管理。', '自带车驾驶员薪资：', '1、工资根据实际行程按天数结算；', '2、产生的油钱过路费公司承担实报实销。']"
广州帆顺人力资源有限公司,少于50人,民营公司,广州-番禺区,领队,4-6千/月,"['l\xa0协同开展新员工入职输送，培训，整理新员工入职资料，协同建立人事档案。', '\xa0 协同现场招聘工作。', '\xa0 协助上级临时安排的其它工作。', '\xa0 能熟练使用相关办公软件，具备基本的网络知识。', '\xa0 有良好的职业道德，踏实稳重，工作细心，责任心强。', '\xa0 有行业经验或有驾照优先。']"
宁波巨大商业品牌管理有限公司,少于50人,民营公司,宁波,骑行（车旅）俱乐部领队G.O,6-8千/月,"['1、 负责“浙东传骑”产品建设和多形态的骑行活动（综合赛事）的企划、组织和实施，为门店及区域消费者创造丰富单车生活体验，满足消费者的的骑行生活需求；', '2、 负责捷安特浙东车友会的日常运营维护，负责线上线下两大车友“客厅”建设，发展核心会员，创建“以车友文为中心”开放包容的捷安特浙东车旅俱乐部；', '3、 负责在线上和线下两个道场，以自己的专业知识、经验和技能，积极车友积极分享骑行生活经验，并为潜在的消费者热情提供产品和技术面的咨询服务；', '4、 负责内外资源，持续为俱乐部会员提供创新的服务，涵盖骑行体验、骑行技能、骑行安全、运动理疗的专业知识和骑行康体训练指导，满足车友潜在的核心需求；', '5、 负责年度车旅俱乐部活动计划，并通过每周一次的骑行活动和每月一次的综合赛事活动的设计组织执行确保，并通过俱乐部自媒体和VLOG创作内容并积极分享；', '6、 负责门店车友到访接待，以自己所拥有的专业知识和技能，提供热情的产品购买咨询和专业的技术服务；', '7、 积极践行捷安特全球品牌承诺：“启动所有骑乘者探索的热情，在他们难忘记的骑乘经验中，扮演着***的向导和同伴的角色”。', '1、 热情的骑行爱好者，具有丰富的骑行生活经验，过去3年，每年骑行里程不少于3000公里，累计骑行旅程不少于12000公里；', '2、 为人真诚踏实、主动热情为车友提供帮助、珍惜骑行伙伴和友谊，有激情、毅力和挑战意识，愿意热情服务和积极分享；', '3、 “责任、态度、上进心”，缺一不可；行事积极彻底，言出必行、开诚布公；并具有较强的学习能力；', '4、 能骑能说更能写，具有较强的文案写作能力，具备一定的摄影及图文编辑能力和数据解析面应用技能和能力；', '5、 了解自行车行业，熟悉自行车健康运动趋势，具备丰富的骑行专业知识和一定的维修技能，对于本公司的产品、商品有一定了解；', '6、 熟悉自行车运动，对于体育旅游有认知，能为团队独立规划骑行旅游计划，并具备独立的组织各户外活动和带团执行能力；', '7、 具备一定视频、图片和文字综合处理能力，能创作骑行生活内容，了解并能熟练应用自媒体传播和运营工具；', '8、 熟悉浙江骑行环境，熟悉区域骑行生活圈，具备一定的俱乐部社团运营管理经验或地接导游类工作经验；', '9、 年龄35周岁以下，大专以上学历，有驾驶技能，如有英文的沟通能力更佳。']"
广州行影国际旅行社有限公司,50-150人,民营公司,异地招聘,***领队,300元/天,"['行影15年成立，总部在广州，成都设有办事处。公司公众号、知乎、微博全网粉丝量上千万，80、90后用户占比90%以上，***用户居多，', '，不允许领队和司机推销，打擦边球，一经发现，立即开除。', '公司平均年龄90后，氛围轻松。', '职位描述：', '1. 这份工作需要你在出发前做充分的准备，对线路路书，当地资源，行程时间烂熟于心； ', '2. 作为团队的首席安全官和行程把控，你需要时刻关注队员的安全并确保行程顺畅，处理突发事件，监督资源方的服务； ', '3. 拿出你的十八般武艺呈现目的地的人文和风景，做好背景知识的讲解； ', '4. 搭建队员交流的桥梁，推进团队建设，时刻关注队员体验，及时反馈队员需求； ', '职位要求：', '1. 你要有清晰的职业规划，至少有3-5年内长期在旅游行业发展的计划，领队是一个长期在外，操心抗压，吃苦耐劳的职业；', '2. 对当地的风土人情，人文风景熟悉，有灵性，懂得随机应标，灵活变通，学习能力突出；', '3. 职业素养高，节假日一定要出队，旺季不可随意请假；', '4. 遇到困难能够迅速调整心态主动解决问题，并努力寻求积极的结果；', '5. 同理心强，可以敏感地捕捉他人的需求并且传递出你的友善；', '6. 用户基本8090后，必须拥有导游证，30岁以下，男女不限。', '面试方式：', '成都区域：集中第1轮初面-景区模拟拉练-跟队', '乌鲁木齐、西宁、银川、丽江：视频初级面试-当地碰面复试', '哈尔滨：暂时先不面试，储备冬季再进行面试', '薪酬待遇：', '300-500元/天，根据领队经验面试而定；', '餐补80元/天，次月15日为发薪日。']"
昆明达睿科技有限责任公司,少于50人,民营公司,昆明-五华区,户外领队,3.5-4.5千/月,"['1、户外运动技能（包括领队应会装备的了解与应用攀登技术、保护技术、保护站建设）；', '2、具有策划能力，能够筹备和引导队员从事户外运动活动；', '3、具有较强的沟通及协调能力、探险能力、个人与团队管理能力。']"
广东心和教育培训咨询有限公司,少于50人,民营公司,广州-天河区,研学领队老师 \/ 助教,3-8千/月,"['岗位职责：', '1、办理研学团出团前的相关手续，开展相关计划的路线设计及操作工作；', '2、带领企业家学员及老师赴全国或海外完成研学活动；', '3、处理研学团在途中出现的问题、协调团员关系、维护团队气氛；', '4、完成领导安排的其它工作；', '5、负责企业家学员课程前的对接与课程的交付', '岗位要求：', '1、大专及以上学历，旅游管理、教育、英语相关专业；', '2、熟悉国际国内研学团队操作流程，有丰富的教育经验、带队经验优先；无经验者皆可', '3、能接受短期外地出差及研学团活动优先；', '4、有丰富的社会实践经验或学生会工作经验优先；', '5、优秀的语言表达沟通协调能力团队协作能力；', '6、有责任心、做事认真有条理，热爱教育行业；']"
上海硕远企业咨询管理中心,150-500人,民营公司,异地招聘,招聘领队,0.8-1.5万/月,"['\xa0一、岗位职责：\xa0\xa0\xa0\xa0', '1、维护和拓展招聘渠道，负责人才库维护和管理；\xa0', '2、发布职位信息，收集简历，聘前测试和简历的初步筛选,安排面试；', '3、负责岗位笔试、面试各类测试题库建设和管理；', '4、负责办理员工入、离职等调配事务；\xa0\xa0', '5、跟踪评估各类人才的使用情况，更新和维护人才储备库；', '\xa0\xa0\xa0\xa0二、任职要求:']"
西安轩成文化旅游产业发展有限公司,50-150人,民营公司,西安-雁塔区,外籍演艺经纪人\/领队,0.6-1.5万/月,"['1、大学本科俄语专业毕业，精通俄语、英语口译和笔译优先录取', '2、从事本行业2年以上经验，有丰富的国内外外籍演艺资源', '3、熟知外籍演艺入境工作的相关手续办理流程，并能实际操作', '4、适应出差']"
北汽鹏龙领航汽车文化产业（海南）有限公司,少于50人,合资,海口,自驾游领队,4.5-6千/月,"['自驾游领队：', 'a、承担自驾游领队及场地驾乘服务指导教练工作。', 'b、负责赛事活动、场地内驾乘服务、雨林穿越服务、自驾游、车辆销售、改装业务实施落地的具体工作。', 'c、负责自驾游线路产品及场地服务产品的实施推广和销售；', 'd、\xa0根据公司产品和客户需求为客户量身定制旅行计划；', 'e、\xa0负责与客户的全程沟通和所有行程中相关细节的落实及服务保障。', 'f、承担所辖车辆及活动中的安全生产及人员管理责任。', 'g、协助业务拓展部完成业务拓展工作。', 'h、完成总经理、主管副总交办的其它工作。', '高中以上学历，5年以上汽车驾驶经验，从事过越野车运动、自驾游活动，熟悉四驱车驾驶，具备一定的汽车维修技能。形象好、口语表达能力强。']"
